,Q1,Q9a,Q9b,Q9c,Q9d,Q9e,Q16a,Q16b,Q16c,Q16d,Q16e,Q16f,Q16g,Q16h,Q16i,Q17a,Q17b,Q17c,Q17d,Q18,Q20,Q22,p_gender_sdc,p_age_group_sdc,p_education_sdc,gambled_before
1271,2,3,4,3,3,3,2,2,3,3,3,2,3,3,2,2,2,3,3,8,8,3,2,2,1,0
1272,2,4,2,3,2,3,4,1,2,3,2,4,3,3,4,3,2,3,4,7,7,3,1,3,1,0
1273,4,3,3,2,2,3,2,2,1,3,2,2,2,3,2,2,2,3,3,8,5,1, ,4,2,1
1274,2,4,3,2,2,3,3,1,1,3,2,3,3,2,1,4,1,3,3,5,7,3,1,2,1,0
1275,4,2,3,1,3,3,4,1,1,4,1,4,4,1,1,1,1,4,4,3,8,3,2,2,1,0
1276,2,1,2,1,3,4,1,2,1,1,2,3,4,4,2,1,2,1,2,5,5,1,1,2, ,0
1277,2,3,4,3,3,3,3,2,2,2,3,3,3,3,2,3,3,2,2,7,7,3,1,4,1,0
1278,2,4,4,3,3,3,2,1,2,3,2,4,3,3,1,2,2,2,3,8,5,3,2,2,1,1
1279,4,3,4,3,3,4,2,2,2,3,2,3,3,3,1,3,2,3,2,7,6,1,1,3,2,0
1280,1,3,2,2,2,3,3,2,1,3,1,4,3,2,2,2,1,2,4,10,10,3,2,2,1,1
1281,2,-98,-98,-98,-98,3,2,2,2,-98,2,-98,-98,-98,-98,3,2,-98,-98,4,5,1,1,2,2,0
1282,2,2,4,3,3,4,3,1,2,3,1,4,3,3,2,3,1,2,3,7,10,3,1,4,1,1
1283,2,3,2,2,3,3,3,2,2,3,2,3,2,3,2,3,2,3,3,4,8,3,2,2,1,0
1284,4,3,3,3,3,3,3,1,1,3,2,4,4,2,1,4,1,3,4,6,6,3,1,3,1,0
1285,2,2,3,2,3,3,2,2,1,3,2,4,4,2,1,4,1,3,3,7,10,3,1,2,3,0
1286,2,2,2,2,2,2,3,2,2,3,2,3,3,3,2,3,2,3,3,7,6,1,2,3,1,0
1287,4,2,3,3,2,4,3,2,2,3,1,4,4,2,2,3,2,3,3,2,3,1,2,4,2,1
1288,2,3,3,2,3,3,2,2,3,3,2,3,2,3,2,3,2,2,2,8,8,3,1,4,3,0
1289,2,4,3,2,2,2,2,2,2,3,-98,3,2,3,3,4,2,2,3,7,7,1,1,4,3,0
1290,4,3,4,3,3,3,3,1,1,3,2,4,3,3,2,3,2,3,3,10,8,3,1,3,1,0
1291,4,3,4,3,3,4,4,1,1,4,1,4,4,2,2,4,1,3,4,7,7,3,1,3,1,1
1292,2,4,2,3,2,2,3,1,1,3,1,3,4,1,2,3,2,3,3,6,6,3,2,3,1,1
1293,4,2,3,2,3,3,3,1,2,4,2,3,4,2,2,3,2,3,3,2,5,3,2,3, ,1
1294,4,2,3,2,2,3,3,1,1,2,2,4,3,2,2,4,1,3,3,9,6,1,1,3,3,0
1295,4,3,3,2,3,3,3,2,2,2,2,3,3,3,2,4,2,3,3,7,8,3,2,4,1,0
1296,2,3,3,3,3,3,3,2,3,2,2,2,4,3,2,2,2,3,3,5,8,1,2,2,2,0
1297,4,3,3,4,2,2,3,1,1,1,1,4,4,2,1,3,2,3,3,7,8,2,1,3,1,0
1298,4,3,3,3,3,3,3,2,1,3,2,4,4,2,3,3,2,3,3,6,8,3,2,2,1,0
1299,2,3,3,2,2,3,3,1,2,3,2,3,3,3,1,2,3,2,3,6,5,3,2,2,1,0
1300,4,4,4,3,3,3,3,1,3,2,2,3,3,3,2,4,2,3,4,7,7,3,2,2,1,0
1301,2,3,3,3,2,2,3,1,2,3,2,2,3,3,2,3,1,3,3,7,7,3,1,4,2,0
1302,1,4,2,2,3,2,2,2,2,2,3,3,3,3,2,2,3,2,3,5,10,1,2,2,2,0
1303,1,3,2,2,2,2,3,2,2,3,2,4,4,2,4,4,2,2,3,7,7,3,2,2,1,1
1304,4,3,4,2,4,4,4,1,1,3,1,4,4,1,2,4,1,4,4,5,5,3,2,2,3,0
1305,2,2,1,2,2,3,2,1,1,3,1,4,3,2,4,4,1,1,4,3,10,3,1,2,1,1
1306,1,2,2,2,2,2,4,1,4,4,1,4,4,1,2,3,1,3,4,4,6,3,2,3,1,1
1307,4,4,2,1,3,2,4,1,2,3,1,3,2,3,2,1,2,2,4,2,8,3,1,1,3,1
1308,2,3,2,2,2,3,3,1,1,3,1,3,4,2,2,3,2,2,3,3,7,3,2,2,1,0
1309,4,4,3,3,3,4,3,1,1,3,1,4,4,2,1,4,1,4,4,8,8,1,2,3,2,0
1310,2,2,3,3,3,3,2,2,3,4,1,3,4,3,2,3,2,3,3,7,7,3,2,1,1,0
1311,4,2,3,1,2,3,2,3,2,2,2,3,3,4,3,3,3,2,3,5,8,3,1,2,1,0
1312,2,2,3,2,3,4,4,2,1,3,1,4,4,3,1,4,2,4,3,5,9,3,2,2,1,0
1313,5,4,4,4,4,4,2,1,1,2,1,4,4,2,2,3,1,4,4,3,5,1,2,4,2,0
1314,4,4,4,3,3,3,2,1,2,4,2,3,3,3,2,3,3,2,2,5,5,1,2,2,3,0
1315,4,2,4,3,3,2,2,1,1,4,2,4,4,2,2,4,1,3,4,5,3,1,1,4,3,1
1316,2,1,1,3,2,2,4,2,1,1,1,4,2,2,1,1,1,3,4,1,1,3,1,2,1,0
1317,2,3,3,2,2,2,2,2,2,2,2,3,3,3,2,2,2,2,3,3,8,3,1,3,1,0
1318,4,3,3,3,3,4,3,1,1,3,1,4,4,2,1,4,1,4,4,4,10,3,2,2,1,1
1319,4,3,3,3,4,4,3,2,2,2,2,3,3,2,2,4,2,4,3,6,8,3,2,2,1,0
1320,-98,3,3,2,3,3,2,1,1,2,1,2,4,3,1,4,1,2,2,5,6,1,2,4,3,0
1321,4,3,4,3,3,3,4,1,2,3,1,4,3,1,1,3,1,4,3,5,5,3,2,2,1,0
1322,2,2,3,3,2,2,2,1,1,2,2,3,3,3,2,3,2,3,2,6,5,3,1,2,1,1
1323,2,3,4,3,2,3,3,1,1,4,1,4,4,2,1,4,2,2,3,7,8,1,1,2,2,1
1324,2,2,2,3,2,2,1,1,2,3,1,2,3,3,2,2,2,2,2,5,5,1,1,3, ,0
1325,4,3,3,2,2,3,2,2,2,4,2,4,3,3,1,3,2,3,2,7,8,1,1,2,3,0
1326,2,3,2,3,2,2,3,1,1,3,2,3,4,1,2,3,2,3,3,5,5,1,1,3,2,0
1327,4,3,4,3,3,4,3,1,1,3,1,4,2,3,1,4,1,1,2,7,6,2,1,1,3,0
1328,2,2,3,3,2,4,3,1,1,3,1,3,3,2,1,3,1,3,3,8,8,1,1,3,2,1
1329,4,1,3,3,3,3,3,1,3,2,2,2,2,3,1,2,1,2,2,1,6,1,2,4,3,0
1330,5,4,4,4,3,4,1,4,4,4,1,4,1,4,4,1,4,1,1,10,10,3,1,2,3,0
1331,4,3,3,3,3,3,2,2,2,3,2,3,3,3,2,2,2,3,2,5,6,1,1,2,3,0
1332,2,3,2,2,2,2,2,1,1,2,1,4,4,2,1,4,1,3,4,6,8,3,1,3,1,0
1333,1,4,2,2,2,2,3,1,1,3,1,4,4,2,3,4,2,3,3,2,5,3,2,3,2,0
1334,4,3,4,2,3,3,2,1,1,4,1,4,4,2,1,4,1,4,3,5,7,3,1,4,1,0
1335,2,2,4,1,1,2,2,2,2,2,1,3,2,3,2,3,1,2,1,7,7,1,1,2,2,0
1336,4,4,4,3,3,4,2,2,2,3,2,3,3,3,3,3,2,3,2,8,6,2,2, ,1,0
1337,2,3,2,2,2,3,2,2,2,3,2,3,3,3,2,2,2,3,3,5,7,3,1,4,2,0
1338,2,3,2,2,3,2,2,1,1,3,2,4,3,2,2,3,2,3,3,4,8,3,1,2,1,1
1339,2,3,3,2,2,3,2,2,3,2,3,2,3,4,3,2,3,2,3,5,6,3,1,2,1,0
1340,2,3,3,2,2,3,3,2,2,2,1,3,3,2,1,2,2,2,3,3,6,3,2,2,1,0
1341,4,2,2,2,1,3,2,3,2,2,1,2,3,3,2,2,3,2,3,4,10,3,1,2,1,0
1342,4,3,3,1,3,3,3,1,1,3,1,4,4,1,2,3,1,3,3,6,6,3,1,2,1,0
1343,4,4,4,3,3,4,2,2,1,3,2,3,3,2,2,4,1,4,4,8,8,3,1,3,2,0
1344,2,3,3,3,3,3,2,1,2,3,2,3,3,3,2,3,2,2,2,5,8,3,2,2,1,0
1345,4,3,3,2,2,3,2,2,2,3,2,3,3,4,2,4,2,3,2,4,10,1,2,3,2,0
1346,2,4,2,2,3,2,3,1,2,3,1,1,3,2,2,3,2,3,1,5,5,1,2,4,3,1
1347,2,3,3,2,3,3,3,1,2,2,2,3,2,3,1,3,2,2,3,6,7,3,2,2,1,0
1348,2,3,3,3,2,2,3,1,3,2,3,3,3,3,2,3,2,2,3,7,10,3,1,3,1,0
1349,4,3,3,3,3,4,3,1,2,-98,1,-98,4,3,2,4,2,-98,3,4,6,3,2,2,3,0
1350,2,3,2,3,2,2,2,3,2,3,2,3,3,4,2,2,2,2,2,8,9,3,1,2,1,0
1351,4,3,3,3,3,3,2,2,2,3,2,3,2,3,3,2,3,2,2,5,3,3,1,2,1,0
1352,2,3,4,2,3,3,2,1,1,4,1,4,4,1,1,3,1,2,2,5,8,1,2,2,3,1
1353,5,3,3,3,3,3,3,1,1,3,1,4,4,1,1,4,1,4,4,0,9,1,1,4,2,1
1354,2,4,2,2,2,2,3,2,3,3,2,3,3,3,2,2,2,3,2,6,6,3,1,3,1,0
1355,2,2,3,3,2,3,2,2,2,2,1,3,3,3,2,2,2,3,2,1,10,1,2,4, ,0
1356,4,3,3,2,2,3,2,2,2,3,2,3,3,2,1,2,2,3,2,6,8,1,2,3,1,0
1357,5,4,4,4,4,4,2,2,2,3,2,3,3,3,3,3,3,3,3,6,8,3,1,2,1,1
1358,2,3,3,2,3,3,3,1,1,3,1,3,4,3,2,3,1,3,4,3,7,3,2,3,2,1
1359,2,3,2,3,3,3,2,2,2,3,2,3,3,2,2,3,2,3,3,7,8,3,1,4,1,1
1360,4,3,3,3,3,3,4,2,2,2,2,3,3,3,2,3,2,3,3,6,7,3,1,2,1,1
1361,2,4,3,2,4,2,4,1,2,2,2,2,2,3,4,3,2,3,3,3,7,1,1,3,3,0
1362,4,4,3,4,2,1,1,2,2,2,2,3,2,3,1,3,2,2,1,7,3,3,1,1,1,0
1363,2,3,2,2,2,3,3,1,3,2,2,3,2,3,1,2,2,2,3,7,8,3,1,1,3,0
1364,4,3,3,3,2,3,4,2,2,3,3,2,2,4,2,3,3,3,3,7,7,1,1,4,3,0
1365,4,3,3,2,3,3,3,1,2,2,2,3,4,3,1,3,1,3,3,2,9,3,2,3,1,0
1366,2,3,3,3,3,3,3,1,2,4,2,4,4,3,1,4,1,3,3,6,9,3,1,2,1,0
1367,4,3,3,2,3,3,2,2,2,2,2,3,4,3,1,2,2,2,3,3,8,1,2,2,2,0
1368,2,4,3,2,3,3,3,2,2,2,2,3,3,3,2,2,3,2,2,7,5,1,2,2,3,0
1369,2,4,3,3,2,3,3,1,1,4,4,3,3,2,4,3,2,3,3,5,8,3,2,2,1,0
1370,1,3,3,3,3,3,3,1,1,3,1,4,3,1,1,4,1,3,4,3,8,1,2,2,2,1
1371,2,3,2,3,2,2,3,1,2,3,1,4,3,2,2,3,1,3,3,7,8,1,1,4,2,1
1372,4,3,2,3,2,2,2,1,3,2,3,2,3,3,2,2,3,2,3,4,2,1,2,2,2,0
1373,4,3,3,3,2,3,2,2,3,2,3,2,3,3,3,3,2,3,2,6,5,3,1,3,2,0
1374,2,3,3,2,2,4,2,1,2,4,2,4,3,2,3,4,2,4,2,6,5,2,1,1,1,0
1375,1,3,3,3,4,3,2,2,3,3,1,3,3,3,3,2,3,2,2,1,1,1,1, ,2,1
1376,2,3,3,2,2,3,2,2,2,2,2,3,3,3,2,3,3,2,3,4,5,2,1,1,1,1
1377,4,4,4,4,3,4,3,1,2,3,2,4,4,1,2,4,1,4,3,4,8,1,2,4,3,0
1378,4,3,3,2,3,3,3,1,2,2,1,3,4,2,2,4,1,4,4,3,8,3,2,2,1,1
1379,2,3,3,3,2,3,2,1,3,3,1,4,4,2,2,3,2,2,3,5,7,1,1,3,2,0
1380,2,3,4,3,3,3,3,1,1,3,1,4,3,3,2,3,1,4,4,8,5,3,2,2,3,0
1381,1,2,3,3,2,3,3,2,1,2,1,3,4,3,2,3,3,2,2,7,8,3,2,3,1,0
1382,4,3,3,3,3,3,2,2,2,2,2,3,3,3,3,3,3,2,2,10,10,3,1,2, ,0
1383,2,4,3,3,3,4,3,1,3,2,2,4,3,3,2,4,2,2,3,4,5,3,2,3,1,0
1384,1,4,3,2,2,3,4,2,4,3,1,4,4,2,2,2,2,2,3,5,5,1,2,2,2,0
1385,2,4,3,1,1,3,2,2,3,2,2,3,3,3,1,4,2,3,3,8,9,1,1,1,2,1
1386,2,3,3,3,3,3,2,2,2,3,2,4,3,3,2,3,2,3,2,5,4,3,2,4,1,1
1387,2,3,2,1,2,3,2,1,2,2,2,3,4,4,1,2,2,2,3,3,8,1,1,2,2,0
1388,2,1,1,1,1,2,3,1,1,3,1,3,3,3,1,4,1,4,3,9,10,3,1,3,1,1
1389,2,2,3,2,3,3,2,3,2,2,2,3,3,3,3,3,2,2,3,4,7,3,2,1,1,1
1390,4,4,4,3,2,3,4,2,1,4,1,4,4,2,2,3,2,4,4,7,6,1,2,3,3,0
1391,2,4,3,3,4,3,2,3,3,2,1,2,2,4,3,2,2,2,3,5,8,3,1,2,1,0
1392,5,3,4,2,3,3,3,2,1,4,2,4,4,2,1,4,2,3,4,10,10,3,1,2,1,1
1393,2,2,1,3,2,3,2,1,2,3,1,4,4,3,2,3,1,2,2,0,0,1,1,4,3,0
1394,4,3,4,4,4,4,3,1,1,3,1,4,4,2,2,4,2,3,3,5,9,2,1,2,1,0
1395,2,2,2,-98,-98,2,2,2,2,3,2,3,3,3,3,-98,-98,-98,-98,7,7,3,2,2,3,0
1396,4,2,3,3,2,2,3,2,2,2,2,2,2,3,2,3,1,3,4,7,7,3,2,2,1,0
1397,2,3,2,2,2,3,4,1,1,4,1,4,4,2,2,4,1,3,3,5,6,3,2,4, ,1
1398,2,3,2,2,2,2,1,1,2,3,1,3,4,3,2,4,1,4,2,9,10,1,1,3,2,0
1399,4,4,3,1,3,4,2,2,2,3,2,2,2,3,2,1,2,1,1,0,9,1,2,3,3,0
1400,4,4,4,4,4,4,3,1,2,3,1,3,2,2,2,3,2,3,3,5,7,3,1,2,1,0
1401,2,3,3,1,1,3,2,2,3,3,2,3,3,2,3,2,2,2,2,10,10,1,1,4,2,1
1402,4,3,3,2,3,3,2,3,2,2,2,3,3,3,2,3,3,2,3,3,8,1,1,1,2,0
1403,5,3,1,1,1,3,3,1,1,4,1,4,4,1,1,4,1,4,4,0,10,1,2,2,2,1
1404,2,2,2,1,1,1,2,4,2,3,3,1,3,2,1,2,3,2,2,10,5,1,2,3,3,0
1405,2,3,3,2,3,3,3,1,2,2,3,3,3,3,2,3,2,3,3,5,6,3,1,2,1,1
1406,2,2,2,2,2,3,2,2,2,3,2,3,3,3,1,3,2,2,2,6,5,3,2,2,1,0
1407,5,3,4,2,2,2,3,1,1,3,1,3,4,2,2,3,2,3,3,5,5,1,2,3,2,1
1408,2,4,3,3,3,3,3,2,2,2,2,3,3,2,2,3,2,3,3,2,7,3,2,2,1,0
1409,2,3,3,2,2,3,4,4,1,3,4,4,4,1,2,3,1,3,3,5,7,2,2,1,3,1
1410,2,3,3,3,3,3,3,1,1,3,1,4,3,1,1,4,1,4,3,6,7,3,2,2,2,1
1411,4,3,3,2,3,3,4,1,1,2,1,4,3,3,1,4,2,2,4,7,5,3,1,3,1,0
1412,4,3,3,2,2,3,2,1,2,3,2,4,2,3,1,3,1,2,3,5,8,3,2,3,1,1
1413,2,3,2,2,2,2,2,2,2,3,2,2,3,3,2,2,2,3,3,6,6,1,2,2,1,0
1414,2,3,3,2,3,3,3,2,2,3,2,3,3,3,2,3,2,3,3,7,8,1,2,2,3,0
1415,4,3,3,2,2,3,2,1,1,2,1,3,4,3,1,3,2,3,3,7,7,1,2,2,2,0
1416,2,2,3,2,3,4,3,1,1,4,1,3,4,4,1,3,2,1,3,7,4,3,2,2,1,0
1417,2,4,3,3,3,3,3,2,2,3,2,3,3,2,2,3,2,3,3,5,3,3,1,2,1,1
1418,2,3,3,2,2,3,3,2,2,2,2,3,4,2,2,3,3,2,2,5,5,3,2,3,1,0
1419,1,3,2,3,2,3,2,1,2,2,1,3,3,3,1,4,1,4,3,6,6,1,1,4,1,0
1420,4,4,4,3,3,4,2,2,3,3,3,3,3,3,2,4,3,3,2,7,5,1,1,4,2,0
1421,2,2,3,2,2,3,4,1,1,4,1,4,3,1,1,4,1,4,4,9,8,1,1,4,2,0
1422,1,2,3,2,2,3,4,1,1,-98,1,4,4,1,4,1,1,4,4,0,0,3,2,3,1,1
1423,2,1,2,2,2,3,3,1,1,2,1,4,4,2,2,4,1,3,4,6,3,3,2,2,1,0
1424,4,4,4,3,3,3,2,3,3,3,1,2,3,4,2,2,2,2,2,6,6,1,2,3,2,0
1425,2,3,3,3,2,3,2,3,2,2,2,3,3,4,3,3,3,2,2,2,8,1,1,4,3,0
1426,1,2,3,2,2,3,2,1,2,3,2,4,3,3,2,2,2,2,2,8,8,3,2,2,1,0
1427,2,3,2,3,3,3,2,3,3,4,3,2,3,3,2,2,3,2,3,3,8,3,2,2,1,1
1428,4,3,3,3,3,4,2,2,3,3,2,3,3,3,2,2,3,3,2,1,8,3,2,1,1,0
1429,2,2,2,2,2,2,3,2,4,3,1,3,2,3,2,3,2,3,3,6,5,3,2,2,1,1
1430,1,3,4,3,3,3,1,1,2,3,2,3,3,4,2,4,1,3,3,9,9,3,2,2,1,1
1431,1,3,3,3,3,3,4,1,1,4,1,4,3,3,1,3,1,3,3,5,10,1,1,4,2,0
1432,4,2,3,1,3,3,2,1,3,1,2,3,2,3,2,3,1,2,2,5,8,3,1,4,2,0
1433,2,3,3,3,2,3,3,1,2,2,1,3,3,3,2,3,2,3,3,2,5,1,2,4,3,0
1434,4,4,2,2,2,2,2,2,3,2,3,3,3,3,2,3,2,3,3,6,8,1,1,3,3,0
1435,1,2,2,2,2,2,2,2,3,1,2,2,2,4,2,2,3,2,2,10,9,3,1,4,2,0
1436,5,4,4,4,1,2,2,1,1,3,1,4,4,1,1,3,1,1,4,7,7,1,1,3,2,1
1437,2,2,2,3,2,2,2,2,2,2,2,3,3,3,2,2,2,2,3,3,8,1,2,4,3,0
1438,5,3,1,3,2,3,2,1,2,2,2,3,2,3,2,3,2,3,3,6,8,1,2,4,3,0
1439,4,2,3,3,2,2,4,1,1,3,1,4,4,1,2,1,2,4,3,8,7,1,1,4,2,1
1440,2,3,3,3,2,2,2,2,3,2,3,3,2,3,3,3,2,2,2,6,7,3,2,3,1,0
1441,5,4,4,4,4,4,3,1,1,3,4,4,4,1,4,4,1,4,1,5,2,3, ,2,1,1
1442,2,4,3,3,4,4,2,2,2,3,4,4,3,3,2,3,2,2,3,5,8,1,1,4,3,0
1443,4,4,3,4,2,4,4,1,1,4,2,4,1,1,1,3,1,4,3,7,9,3,1,4,1,0
1444,2,3,2,2,2,3,3,2,2,3,2,3,3,3,2,4,2,4,4,3,6,3,2,3,1,0
1445,4,3,3,2,3,3,4,1,1,4,1,4,3,2,2,4,1,3,3,8,9,3,1,4,1,1
1446,4,3,3,3,3,3,3,2,2,3,2,2,3,3,2,3,2,3,3,5,5,1,2,2,3,0
1447,4,4,4,3,3,3,3,1,1,4,4,4,4,1,1,4,1,4,4,8,6,1,2,2,3,1
1448,2,2,4,3,2,3,3,1,2,3,2,3,3,3,2,4,2,3,3,3,7,1,1,3,2,0
1449,2,2,3,2,2,2,2,1,4,3,1,4,4,2,2,4,1,3,3,9,7,3,2,4,2,1
1450,2,3,3,3,2,3,2,2,2,2,2,2,3,3,2,2,3,2,2,4,6,3,1,2,2,0
1451,4,4,4,3,3,4,4,1,1,3,1,4,4,1,1,4,1,3,4,7,10,1,1,3,3,1
1452,4,2,2,2,2,3,-98,1,1,3,1,3,3,2,2,4,2,-98,3,2,7,3,1,3,1,0
1453,4,3,3,2,2,4,2,1,2,2,2,3,4,3,2,3,2,2,2,4,8,3,2,2,1,0
1454,2,3,3,2,2,2,2,1,2,2,2,4,3,3,3,4,2,3,3,8,8,3,1,3,1,0
1455,1,3,3,3,3,4,3,1,2,2,2,3,3,3,2,4,3,2,2,6,7,1,1,3,2,0
1456,4,3,3,3,3,4,2,1,2,3,2,3,1,2,1,4,2,3,2,4,9,1,2,4,1,0
1457,5,3,1,3,3,3,3,2,2,4,2,3,4,3,1,3,2,2,3,5,5,1,1,4,3,0
1458,1,4,3,3,2,2,2,2,3,2,3,2,3,3,2,2,3,-98,4,7,7,3,1,4,2,0
1459,2,2,1,2,2,2,3,1,2,4,2,3,3,3,2,3,1,3,4,5,7,3,2,2,1,0
1460,1,4,2,3,2,3,2,2,3,2,2,3,2,3,3,3,2,2,3,7,7,1,2,4,3,0
1461,4,4,4,3,3,3,2,1,1,3,2,4,4,3,2,4,2,-98,3,5,5,1,1,4,3,1
1462,2,3,4,3,2,3,3,1,1,3,1,3,4,2,2,4,2,3,3,4,4,2,2,3,1,0
1463,2,2,3,3,2,3,3,2,1,2,1,4,3,2,2,3,2,3,3,5,7,1,2,4, ,0
1464,1,3,3,2,2,2,2,1,2,3,1,3,1,2,2,3,2,3,3,7,6,3,2,2,1,1
1465,4,4,4,4,4,4,3,2,3,2,2,3,1,3,4,3,2,3,3,5,6,1,2,3,2,0
1466,2,3,3,3,2,3,3,1,1,4,1,4,4,2,1,4,1,4,4,7,7,3,2,2,1,1
1467,4,3,3,3,3,2,2,2,3,3,2,2,3,3,2,3,2,3,3,5,5,1,1,3,3,0
1468,2,3,2,3,2,3,2,2,3,2,2,2,3,4,2,3,2,2,3,7,8,1,1,4,2,0
1469,4,3,3,3,2,3,2,1,2,3,1,4,3,1,2,1,1,1,2,5,9,1,1,4,3,1
1470,5,3,4,3,2,2,3,1,1,3,1,3,2,3,2,4,1,3,3,6,3,3,1,4,1,1
1471,2,3,3,3,2,3,4,1,1,1,1,1,4,1,1,3,1,3,4,7,10,3,2,4,1,0
1472,2,4,3,2,3,3,3,1,1,3,1,4,4,1,3,4,2,3,3,2,8,1,2,3,3,0
1473,2,4,4,4,3,3,2,3,3,2,2,4,4,3,2,2,3,3,3,5,7,1,2,4,2,0
1474,2,3,3,2,3,3,2,3,3,2,2,3,2,4,2,2,3,2,2,1,3,1,1,3,2,0
1475,4,3,3,3,1,1,2,2,3,2,2,3,3,3,2,2,2,2,2,5,7,1,2,4, ,0
1476,2,4,3,3,3,3,4,1,1,3,1,4,4,1,1,4,1,4,4,2,10,3,1,4,1,1
1477,2,3,2,2,2,2,3,2,1,2,2,2,3,3,1,2,2,2,3,6,6,1,1,3,3,1
1478,2,3,4,3,2,3,2,2,3,2,3,2,2,4,1,2,4,2,1,3,8,1,1,3,2,0
1479,2,4,3,3,3,3,2,1,2,2,3,3,4,3,3,4,1,3,4,6,10,3,1,2,1,1
1480,4,3,4,2,2,3,3,2,3,3,3,3,2,3,3,2,3,2,2,10,10,1,2,3,3,0
1481,2,3,3,1,2,3,2,1,2,2,2,3,3,3,2,3,3,2,3,6,8,1,1,4,1,0
1482,4,2,3,2,3,3,4,1,1,3,1,4,3,1,1,3,1,3,4,5,7,3,2,3,1,1
1483,1,3,2,2,2,2,4,1,1,4,1,4,4,1,1,3,1,4,4,8,8,3,1,4,1,1
1484,4,3,3,4,3,3,3,3,3,2,2,3,3,3,1,2,3,3,3,8,5,1,2,3, ,1
1485,4,3,3,4,3,3,3,1,1,3,1,4,4,2,1,3,1,4,3,2,8,3,2,3,1,1
1486,5,3,3,3,3,3,2,2,1,3,2,3,3,3,1,3,2,3,3,0,0,1,1,4,3,0
1487,1,2,3,2,3,2,3,1,1,2,1,3,4,3,2,4,2,3,3,6,5,3,1,4,1,0
1488,2,3,2,3,2,2,3,2,2,2,1,3,2,3,2,1,1,2,2,6,10,1,1,4,3,0
1489,4,4,2,3,4,3,2,1,3,2,3,2,2,4,1,2,2,3,3,2,7,3,1,3,1,0
1490,1,3,2,3,3,3,2,2,2,3,2,3,3,3,1,3,3,2,3,8,5,1,1,3,3,0
1491,2,2,2,2,2,2,4,1,4,3,1,4,4,3,1,4,2,3,4,7,7,3,1,4,1,0
1492,2,3,3,2,2,3,2,2,3,2,3,3,2,3,2,3,3,2,4,6,4,3,1,3,1,0
1493,2,4,2,3,2,4,3,2,1,4,1,3,3,2,1,3,2,3,3,8,8,3,2,4,1,1
1494,2,3,2,3,3,3,2,2,3,2,2,2,2,3,2,2,3,2,2,7,7,3,1,4,2,1
1495,5,4,4,3,3,3,3,2,2,3,3,3,3,4,2,3,3,2,3,3,5,3,2,3,2,0
1496,2,3,2,3,4,3,3,1,1,3,1,3,3,2,1,3,1,3,3,7,7,1,2,4,2,0
1497,4,2,2,2,2,2,3,2,1,2,1,3,3,3,1,3,2,2,2,3,4,1,2,3,2,0
1498,2,3,2,2,2,3,2,1,2,2,1,1,1,3,3,4,2,2,2,4,6,1,1,4,2,0
1499,4,3,4,2,2,3,2,2,1,3,1,3,2,3,1,3,2,3,3,7,10,1,1,4,1,1
1500,4,3,4,2,3,3,3,1,2,3,2,3,4,2,3,4,1,4,4,6,7,3,1,3,1,1
1501,4,4,4,4,2,3,2,2,2,2,1,3,3,3,3,3,2,2,2,8,5,1,1,2,2,1
1502,2,3,2,2,2,2,2,2,2,3,2,3,3,3,1,2,2,2,3,5,5,1,2,3,3,1
1503,2,4,3,3,4,3,3,1,3,4,1,3,2,3,1,4,1,4,4,7,6,3,2,4,1,0
1504,2,3,3,3,2,3,2,1,1,3,1,3,4,3,3,3,3,-98,2,6,6,3,1,4,2,0
1505,2,3,3,2,2,2,2,2,3,2,3,3,3,3,3,2,3,3,3,7,10,3,1,3,1,1
1506,4,3,2,2,2,2,1,1,1,4,1,4,3,3,1,4,1,4,2,5,10,1,2,4,3,1
1507,5,3,3,3,3,3,1,1,4,-98,4,4,4,4,1,1,2,2,4,8,8,3,2,4,2,1
1508,2,4,1,3,1,3,4,1,1,2,1,4,4,1,1,4,1,3,4,-98,10,1,1,3,2,0
1509,4,3,2,2,2,2,2,1,2,3,2,3,3,3,1,3,2,2,3,7,8,3,1,3,1,0
1510,4,4,4,3,2,2,3,1,4,3,2,4,3,3,1,3,2,3,4,8,6,1,1,3,2,0
1511,4,4,3,3,3,3,2,2,3,2,2,3,3,3,2,4,3,3,3,5,7,3,1,3,2,0
1512,2,3,3,3,3,2,2,2,2,4,2,3,3,3,2,3,3,3,2,7,9,3,1,4,1,1
1513,4,4,3,3,3,4,2,1,3,3,2,3,3,3,2,4,1,2,3,7,7,3,1,2,1,0
1514,4,3,4,4,4,4,2,2,4,2,2,4,4,3,2,3,2,2,2,6,5,3,2,3,1,1
1515,4,3,4,3,3,3,2,2,2,2,2,3,3,3,2,3,2,-98,3,4,9,1,2,3,3,0
1516,4,3,2,2,2,2,2,1,2,2,3,4,4,3,2,-98,2,-98,3,6,6,3,1,2,2,0
1517,1,3,3,2,2,2,2,1,2,2,2,2,2,3,3,3,2,2,2,3,10,3,1,2,3,1
1518,2,3,3,3,2,3,4,2,2,3,1,3,2,4,2,2,1,3,3,3,5,2,2,2,1,0
1519,2,2,2,3,3,4,2,2,2,2,2,2,2,3,2,2,2,3,3,2,4,3,2,2,1,0
1520,2,3,3,3,2,2,2,2,2,2,2,4,3,3,2,3,2,3,3,6,5,3,2,2,1,0
1521,4,4,3,3,3,3,2,1,1,2,1,4,4,3,3,4,3,3,2,8,6,1,1,3,2,0
